Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
тема	_	N.Fem.Inan	B1	MiP, LM	3	теме	Dat.Sing	_	_	_	_
теоретический	_	A	B1	LM	1	теоретической	Gen.Fem.Sing	_	_	_	_
теоретический	_	A	B1	LM	2	теоретических	Loc.Plur	_	_	_	_
теоретический	_	A	B1	LM	3	теоретические	Nom.Plur	_	_	_	_
теория	_	N.Fem.Inan	B1	LM	1	теории	Gen.Sing	_	_	_	_
теория	_	N.Fem.Inan	B1	LM	2	теория	Nom.Sing	_	_	_	_
теория	_	N.Fem.Inan	B1	LM	3	теорию	Acc.Sing	_	_	_	_
теплоход	_	N.Masc.Inan	B1	LM	1	теплоходе	Loc.Sing	_	_	_	_
теплоход	_	N.Masc.Inan	B1	LM	2	теплоход	Nom.Sing	_	_	_	_
теплоход	_	N.Masc.Inan	B1	LM	3	теплоходах	Loc.Plur	_	_	_	_
тихий	_	A	B1	LM	1	тихо	Neut.Sing	_	_	_	_
тихий	_	A	B1	LM	2	тихий	Nom.Masc.Sing	_	_	_	_
тихий	_	A	B1	LM	3	тихой	Ins.Fem.Sing	_	_	_	_
тишина	_	N.Fem.Inan	B1	LM	1	тишина	Nom.Sing	_	_	_	_
тишина	_	N.Fem.Inan	B1	LM	2	тишине	Loc.Sing	_	_	_	_
тишина	_	N.Fem.Inan	B1	LM	3	тишины	Gen.Sing	_	_	_	_
ткать	_	V	B1	LM	1	ткут	Plur.3.Pres/Fut	_	_	_	_
ткать	_	V	B1	LM	2	ткали	Plur.Past	_	_	_	_
ткать	_	V	B1	LM	3	ткала	Fem.Sing.Past	_	_	_	_
товар	_	N.Masc.Inan	B1	Golosa, LM	1	товаров	Gen.Plur	_	_	_	_
товар	_	N.Masc.Inan	B1	Golosa, LM	2	товар	Acc.Sing	_	_	_	_
товар	_	N.Masc.Inan	B1	Golosa, LM	3	товара	Gen.Sing	_	_	_	_
ток	_	N.Masc.Inan	B1	LM	1	тока	Gen.Sing	_	_	_	_
ток	_	N.Masc.Inan	B1	LM	2	ток	Nom.Sing	_	_	_	_
ток	_	N.Masc.Inan	B1	LM	3	током	Ins.Sing	_	_	_	_
толстый	_	A	B1	LM	1	толстых	Gen.Plur	_	_	_	_
толстый	_	A	B1	LM	2	толстые	Nom.Plur	_	_	_	_
толстый	_	A	B1	LM	3	толстый	Nom.Masc.Sing	_	_	_	_
том	_	N.Masc.Inan	B1	LM	1	т	Nom.Sing	_	_	_	_
том	_	N.Masc.Anim	B1	LM	2	том	Nom.Sing	_	_	_	_
том	_	N.Masc.Inan	B1	LM	3	тому	Dat.Sing	_	_	_	_
тонкий	_	A	B1	LM	1	тонкая	Nom.Fem.Sing	_	_	_	_
тонкий	_	A	B1	LM	2	тонкой	Ins.Fem.Sing	_	_	_	_
тонкий	_	A	B1	LM	3	тонкими	Ins.Plur	_	_	_	_
торговля	_	N.Fem.Inan	B1	Golosa, LM	1	торговли	Gen.Sing	_	_	_	_
торговля	_	N.Fem.Inan	B1	Golosa, LM	2	торговля	Nom.Sing	_	_	_	_
торговля	_	N.Fem.Inan	B1	Golosa, LM	3	торговлю	Acc.Sing	_	_	_	_
точный	_	A	B1	LM	1	точно	Neut.Sing	_	_	_	_
точный	_	A	B1	LM	2	точное	Nom.Neut.Sing	_	_	_	_
точный	_	A	B1	LM	3	точный	Nom.Masc.Sing	_	_	_	_
трава	_	N.Fem.Inan	B1	LM	1	травы	Gen.Sing	_	_	_	_
трава	_	N.Fem.Inan	B1	LM	2	траве	Loc.Sing	_	_	_	_
трава	_	N.Fem.Inan	B1	LM	3	трава	Nom.Sing	_	_	_	_
трагедия	_	N.Fem.Inan	B1	LM	1	трагедия	Nom.Sing	_	_	_	_
трагедия	_	N.Fem.Inan	B1	LM	2	трагедии	Gen.Sing	_	_	_	_
трагедия	_	N.Fem.Inan	B1	LM	3	трагедию	Acc.Sing	_	_	_	_
традиция	_	N.Fem.Inan	B1	Golosa, LM	1	традиция	Nom.Sing	_	_	_	_
традиция	_	N.Fem.Inan	B1	Golosa, LM	2	традиции	Dat.Sing	_	_	_	_
традиция	_	N.Fem.Inan	B1	Golosa, LM	3	традиций	Gen.Plur	_	_	_	_
требовать	_	V	B1	LM	1	требует	Sing.3.Pres/Fut	_	_	_	_
требовать	_	V	B1	LM	2	требуют	Plur.3.Pres/Fut	_	_	_	_
требовать	_	V	B1	LM	3	требовал	Masc.Sing.Past	_	_	_	_
тренер	_	N.Masc.Anim	B1	Golosa, LM	1	тренер	Nom.Sing	_	_	_	_
тренер	_	N.Masc.Anim	B1	Golosa, LM	2	тренером	Ins.Sing	_	_	_	_
тренер	_	N.Masc.Anim	B1	Golosa, LM	3	тренеры	Nom.Plur	_	_	_	_
тренировать	_	V	B1	LM	1	тренирую	Sing.1.Pres/Fut	_	_	_	_
тренировать	_	V	B1	LM	2	тренируете	Plur.2.Pres/Fut	_	_	_	_
тренировать	_	V	B1	LM	3	тренировать	Inf	_	_	_	_
тренироваться	_	V	B1	LM	1	тренируются	Plur.3.Pres/Fut	_	_	_	_
тренироваться	_	V	B1	LM	2	тренировался	Masc.Sing.Past	_	_	_	_
тренироваться	_	V	B1	LM	3	тренируется	Sing.3.Pres/Fut	_	_	_	_
тренировка	_	N.Fem.Inan	B1	LM	1	тренировок	Gen.Plur	_	_	_	_
тренировка	_	N.Fem.Inan	B1	LM	2	тренировки	Nom.Plur	_	_	_	_
тренировка	_	N.Fem.Inan	B1	LM	3	тренировках	Loc.Plur	_	_	_	_
тройка	_	N.Fem.Inan	B1	Golosa, LM	1	тройку	Acc.Sing	_	_	_	_
тройка	_	N.Fem.Inan	B1	Golosa, LM	2	тройке	Loc.Sing	_	_	_	_
тройка	_	N.Fem.Inan	B1	Golosa, LM	3	тройкой	Ins.Sing	_	_	_	_
трудиться	_	V	B1	LM	1	трудиться	Inf	_	_	_	_
трудиться	_	V	B1	LM	2	трудится	Sing.3.Pres/Fut	_	_	_	_
трудиться	_	V	B1	LM	3	трудятся	Plur.3.Pres/Fut	_	_	_	_
трудолюбивый	_	A	B1	LM, Кс	1	трудолюбивым	Ins.Masc.Sing	_	_	_	_
трудолюбивый	_	A	B1	LM, Кс	2	трудолюбивый	Inan.Acc.Masc.Sing	_	_	_	_
трудолюбивый	_	A	B1	LM, Кс	3	трудолюбивые	Inan.Acc.Plur	_	_	_	_
туман	_	N.Masc.Inan	B1	LM	1	туман	Nom.Sing	_	_	_	_
туман	_	N.Masc.Inan	B1	LM	2	туманы	Nom.Plur	_	_	_	_
туман	_	N.Masc.Inan	B1	LM	3	туманом	Ins.Sing	_	_	_	_
туча	_	N.Fem.Inan	B1	LM	1	тучи	Nom.Plur	_	_	_	_
туча	_	N.Fem.Inan	B1	LM	2	туча	Nom.Sing	_	_	_	_
туча	_	N.Fem.Inan	B1	LM	3	тучу	Acc.Sing	_	_	_	_
тюрьма	_	N.Fem.Inan	B1	LM	1	тюрьме	Loc.Sing	_	_	_	_
тюрьма	_	N.Fem.Inan	B1	LM	2	тюрьму	Acc.Sing	_	_	_	_
тюрьма	_	N.Fem.Inan	B1	LM	3	тюрьмы	Gen.Sing	_	_	_	_
убегать	_	V	B1	LM	1	убегал	Masc.Sing.Past	_	_	_	_
убегать	_	V	B1	LM	2	убегает	Sing.3.Pres/Fut	_	_	_	_
убегать	_	V	B1	LM	3	убегать	Inf	_	_	_	_
убеждать	_	V	B1	LM	1	убеждать	Inf	_	_	_	_
убеждать	_	V	B1	LM	2	убеждали	Plur.Past	_	_	_	_
убеждать	_	V	B1	LM	3	убеждал	Masc.Sing.Past	_	_	_	_
убирать	_	V	B1	Golosa, LM	1	убирать	Inf	_	_	_	_
убирать	_	V	B1	Golosa, LM	2	убирали	Plur.Past	_	_	_	_
убирать	_	V	B1	Golosa, LM	3	убирает	Sing.3.Pres/Fut	_	_	_	_
увезти	_	V	B1	LM	1	увезти	Inf	_	_	_	_
увезти	_	V	B1	LM	2	увезли	Plur.Past	_	_	_	_
увезти	_	V	B1	LM	3	увезёт	Sing.3.Pres/Fut	_	_	_	_
увеличиваться	_	V	B1	LM	1	увеличивается	Sing.3.Pres/Fut	_	_	_	_
увеличиваться	_	V	B1	LM	2	увеличиваются	Plur.3.Pres/Fut	_	_	_	_
увеличиваться	_	V	B1	LM	3	увеличиваться	Inf	_	_	_	_
увлекаться	_	V	B1	LM	1	увлекался	Masc.Sing.Past	_	_	_	_
увлекаться	_	V	B1	LM	2	увлекались	Plur.Past	_	_	_	_
увлекаться	_	V	B1	LM	3	увлекается	Sing.3.Pres/Fut	_	_	_	_
увлечение	_	N.Neut.Inan	B1	Golosa, LM	1	увлечение	Nom.Sing	_	_	_	_
увлечение	_	N.Neut.Inan	B1	Golosa, LM	2	увлечения	Gen.Sing	_	_	_	_
увлечение	_	N.Neut.Inan	B1	Golosa, LM	3	увлечением	Ins.Sing	_	_	_	_
уводить	_	V	B1	LM	1	уводят	Plur.3.Pres/Fut	_	_	_	_
уводить	_	V	B1	LM	2	уводить	Inf	_	_	_	_
уводить	_	V	B1	LM	3	уводит	Sing.3.Pres/Fut	_	_	_	_
увозить	_	V	B1	LM	1	увозит	Sing.3.Pres/Fut	_	_	_	_
увозить	_	V	B1	LM	2	увозят	Plur.3.Pres/Fut	_	_	_	_
увозить	_	V	B1	LM	3	увози	Imper.Sing.2	_	_	_	_
угол	_	N.Masc.Inan	B1	LM	1	углу	Loc.Sing	_	_	_	_
угол	_	N.Masc.Inan	B1	LM	2	угол	Acc.Sing	_	_	_	_
угол	_	N.Masc.Inan	B1	LM	3	углом	Ins.Sing	_	_	_	_
уголь	_	N.Masc.Inan	B1	LM	1	уголь	Nom.Sing	_	_	_	_
уголь	_	N.Masc.Inan	B1	LM	2	угля	Gen.Sing	_	_	_	_
уголь	_	N.Masc.Inan	B1	LM	3	углём	Ins.Sing	_	_	_	_
удаваться	_	V	B1	LM	1	удаётся	Sing.3.Pres/Fut	_	_	_	_
удаваться	_	V	B1	LM	2	удавалось	Neut.Sing.Past	_	_	_	_
удаваться	_	V	B1	LM	3	удавалась	Fem.Sing.Past	_	_	_	_
ударять	_	V	B1	LM	1	ударяя	Pres/Fut	_	_	_	_
ударять	_	V	B1	LM	2	ударяло	Neut.Sing.Past	_	_	_	_
ударять	_	V	B1	LM	3	ударяли	Plur.Past	_	_	_	_
удивление	_	N.Neut.Inan	B1	LM	1	удивлением	Ins.Sing	_	_	_	_
удивление	_	N.Neut.Inan	B1	LM	2	удивление	Acc.Sing	_	_	_	_
удивление	_	N.Neut.Inan	B1	LM	3	удивления	Gen.Sing	_	_	_	_
удивлять	_	V	B1	LM	1	удивляет	Sing.3.Pres/Fut	_	_	_	_
удивлять	_	V	B1	LM	2	удивлять	Inf	_	_	_	_
удивлять	_	V	B1	LM	3	удивляло	Neut.Sing.Past	_	_	_	_
удивляться	_	V	B1	Golosa, LM	1	удивляться	Inf	_	_	_	_
удивляться	_	V	B1	Golosa, LM	2	удивляются	Plur.3.Pres/Fut	_	_	_	_
удивляться	_	V	B1	Golosa, LM	3	удивлялся	Masc.Sing.Past	_	_	_	_
ужасный	_	A	B1	LM	1	ужасно	Neut.Sing	_	_	_	_
ужасный	_	A	B1	LM	2	ужасная	Nom.Fem.Sing	_	_	_	_
ужасный	_	A	B1	LM	3	ужасное	Nom.Neut.Sing	_	_	_	_
укол	_	N.Masc.Inan	B1	LM	1	уколы	Nom.Plur	_	_	_	_
укол	_	N.Masc.Inan	B1	LM	2	укола	Gen.Sing	_	_	_	_
укол	_	N.Masc.Inan	B1	LM	3	уколов	Gen.Plur	_	_	_	_
улетать	_	V	B1	LM	1	улетает	Sing.3.Pres/Fut	_	_	_	_
улетать	_	V	B1	LM	2	улетать	Inf	_	_	_	_
улетать	_	V	B1	LM	3	улетали	Plur.Past	_	_	_	_
улучшать	_	V	B1	LM	1	улучшает	Sing.3.Pres/Fut	_	_	_	_
улучшать	_	V	B1	LM	2	улучшать	Inf	_	_	_	_
улучшать	_	V	B1	LM	3	улучшая	Pres/Fut	_	_	_	_
улучшаться	_	V	B1	LM	1	улучшается	Sing.3.Pres/Fut	_	_	_	_
улучшаться	_	V	B1	LM	2	улучшаются	Plur.3.Pres/Fut	_	_	_	_
улучшаться	_	V	B1	LM	3	улучшаться	Inf	_	_	_	_
улыбка	_	N.Fem.Inan	B1	Golosa, LM, Кс	1	улыбкой	Ins.Sing	_	_	_	_
улыбка	_	N.Fem.Inan	B1	Golosa, LM, Кс	2	улыбку	Acc.Sing	_	_	_	_
улыбка	_	N.Fem.Inan	B1	Golosa, LM, Кс	3	улыбка	Nom.Sing	_	_	_	_
уменьшаться	_	V	B1	LM	1	уменьшается	Sing.3.Pres/Fut	_	_	_	_
уменьшаться	_	V	B1	LM	2	уменьшаются	Plur.3.Pres/Fut	_	_	_	_
уменьшаться	_	V	B1	LM	3	уменьшаться	Inf	_	_	_	_
умываться	_	V	B1	LM	1	умывался	Masc.Sing.Past	_	_	_	_
умываться	_	V	B1	LM	2	умываетесь	Plur.2.Pres/Fut	_	_	_	_
умываться	_	V	B1	LM	3	умываемся	Plur.1.Pres/Fut	_	_	_	_
уникальный	_	A	B1	LM	1	уникальных	Gen.Plur	_	_	_	_
уникальный	_	A	B1	LM	2	уникальна	Fem.Sing	_	_	_	_
уникальный	_	A	B1	LM	3	уникальная	Nom.Fem.Sing	_	_	_	_
употреблять	_	V	B1	LM	1	употребляют	Plur.3.Pres/Fut	_	_	_	_
употреблять	_	V	B1	LM	2	употреблять	Inf	_	_	_	_
употреблять	_	V	B1	LM	3	употреблял	Masc.Sing.Past	_	_	_	_
урожай	_	N.Masc.Inan	B1	LM	1	урожай	Acc.Sing	_	_	_	_
урожай	_	N.Masc.Inan	B1	LM	2	урожая	Gen.Sing	_	_	_	_
урожай	_	N.Masc.Inan	B1	LM	3	урожае	Loc.Sing	_	_	_	_
ус	_	N.Masc.Inan	B1	LM	1	усы	Nom.Plur	_	_	_	_
ус	_	N.Masc.Inan	B1	LM	2	усами	Ins.Plur	_	_	_	_
ус	_	N.Masc.Inan	B1	LM	3	усам	Dat.Plur	_	_	_	_
условие	_	N.Neut.Inan	B1	LM	1	условиях	Loc.Plur	_	_	_	_
условие	_	N.Neut.Inan	B1	LM	2	условия	Nom.Plur	_	_	_	_
условие	_	N.Neut.Inan	B1	LM	3	условий	Gen.Plur	_	_	_	_
успевать	_	V	B1	LM	1	успевает	Sing.3.Pres/Fut	_	_	_	_
успевать	_	V	B1	LM	2	успевают	Plur.3.Pres/Fut	_	_	_	_
успевать	_	V	B1	LM	3	успевал	Masc.Sing.Past	_	_	_	_
успокаиваться	_	V	B1	LM	1	успокаиваясь	Pres/Fut	_	_	_	_
успокаиваться	_	V	B1	LM	2	успокаивается	Sing.3.Pres/Fut	_	_	_	_
успокаиваться	_	V	B1	LM	3	успокаиваются	Plur.3.Pres/Fut	_	_	_	_
усталый	_	A	B1	LM	1	усталый	Nom.Masc.Sing	_	_	_	_
усталый	_	A	B1	LM	2	усталые	Nom.Plur	_	_	_	_
усталый	_	A	B1	LM	3	усталой	Gen.Fem.Sing	_	_	_	_
устный	_	A	B1	Golosa, LM	1	устной	Loc.Fem.Sing	_	_	_	_
устный	_	A	B1	Golosa, LM	2	устными	Ins.Plur	_	_	_	_
устный	_	A	B1	Golosa, LM	3	устным	Ins.Neut.Sing	_	_	_	_
утренний	_	A	B1	LM	1	утренний	Nom.Masc.Sing	_	_	_	_
утренний	_	A	B1	LM	2	утреннюю	Acc.Fem.Sing	_	_	_	_
утренний	_	A	B1	LM	3	утренние	Inan.Acc.Plur	_	_	_	_
участие	_	N.Neut.Inan	B1	LM	1	участие	Acc.Sing	_	_	_	_
участие	_	N.Neut.Inan	B1	LM	2	участия	Gen.Sing	_	_	_	_
участие	_	N.Neut.Inan	B1	LM	3	участием	Ins.Sing	_	_	_	_
учащийся	_	N.Masc.Anim	B1	LM	1	учащихся	Gen.Plur	_	_	_	_
учащийся	_	N.Masc.Anim	B1	LM	2	учащимися	Ins.Plur	_	_	_	_
учащийся	_	N.Masc.Anim	B1	LM	3	учащимся	Ins.Sing	_	_	_	_
учеба	_	N.Fem.Inan	B1	LM	1	учёбы	Gen.Sing	_	_	_	_
учеба	_	N.Fem.Inan	B1	LM	2	учёбу	Acc.Sing	_	_	_	_
учеба	_	N.Fem.Inan	B1	LM	3	учёбой	Ins.Sing	_	_	_	_
училище	_	N.Neut.Inan	B1	LM	1	училище	Acc.Sing	_	_	_	_
училище	_	N.Neut.Inan	B1	LM	2	училища	Nom.Plur	_	_	_	_
училище	_	N.Neut.Inan	B1	LM	3	училищах	Loc.Plur	_	_	_	_
фаза	_	N.Fem.Inan	B1	LM	1	фаза	Nom.Sing	_	_	_	_
фаза	_	N.Fem.Inan	B1	LM	2	фазы	Gen.Sing	_	_	_	_
фаза	_	N.Fem.Inan	B1	LM	3	фазе	Loc.Sing	_	_	_	_
факт	_	N.Masc.Inan	B1	LM	1	факт	Nom.Sing	_	_	_	_
факт	_	N.Masc.Inan	B1	LM	2	фактов	Gen.Plur	_	_	_	_
факт	_	N.Masc.Inan	B1	LM	3	факта	Gen.Sing	_	_	_	_
фашизм	_	N.Masc.Inan	B1	LM	1	фашизм	Nom.Sing	_	_	_	_
фашизм	_	N.Masc.Inan	B1	LM	2	фашизма	Gen.Sing	_	_	_	_
фашизм	_	N.Masc.Inan	B1	LM	3	фашизму	Dat.Sing	_	_	_	_
фашист	_	N.Masc.Anim	B1	LM	1	фашисты	Nom.Plur	_	_	_	_
фашист	_	N.Masc.Anim	B1	LM	2	фашистов	Gen.Plur	_	_	_	_
фашист	_	N.Masc.Anim	B1	LM	3	фашистом	Ins.Sing	_	_	_	_
фигурный	_	A	B1	LM	1	фигурных	Gen.Plur	_	_	_	_
фигурный	_	A	B1	LM	2	фигурными	Ins.Plur	_	_	_	_
фигурный	_	A	B1	LM	3	фигурному	Dat.Neut.Sing	_	_	_	_
флаг	_	N.Masc.Inan	B1	MiP, LM	1	флаг	Nom.Sing	_	_	_	_
флаг	_	N.Masc.Inan	B1	MiP, LM	2	флагом	Ins.Sing	_	_	_	_
флаг	_	N.Masc.Inan	B1	MiP, LM	3	флаги	Nom.Plur	_	_	_	_
фотографироваться	_	V	B1	MiP, LM	1	фотографируешься	Sing.2.Pres/Fut	_	_	_	_
фотографироваться	_	V	B1	MiP, LM	2	фотографируется	Sing.3.Pres/Fut	_	_	_	_
фотографироваться	_	V	B1	MiP, LM	3	фотографируемся	Plur.1.Pres/Fut	_	_	_	_
фронт	_	N.Masc.Inan	B1	MiP, LM	1	фронте	Loc.Sing	_	_	_	_
фронт	_	N.Masc.Inan	B1	MiP, LM	2	фронта	Gen.Sing	_	_	_	_
фронт	_	N.Masc.Inan	B1	MiP, LM	3	фронт	Acc.Sing	_	_	_	_
хвалить	_	V	B1	LM	1	хвалить	Inf	_	_	_	_
хвалить	_	V	B1	LM	2	хвалит	Sing.3.Pres/Fut	_	_	_	_
хвалить	_	V	B1	LM	3	хвалили	Plur.Past	_	_	_	_
хватать	_	V	B1	MiP, LM	1	хватает	Sing.3.Pres/Fut	_	_	_	_
хватать	_	V	B1	MiP, LM	2	хватало	Neut.Sing.Past	_	_	_	_
хватать	_	V	B1	MiP, LM	3	хватаю	Sing.1.Pres/Fut	_	_	_	_
хватить	_	V	B1	MiP, LM	1	хватит	Sing.3.Pres/Fut	_	_	_	_
хватить	_	V	B1	MiP, LM	2	хватило	Neut.Sing.Past	_	_	_	_
хватить	_	V	B1	MiP, LM	3	хватила	Fem.Sing.Past	_	_	_	_
хозяйство	_	N.Neut.Inan	B1	LM	1	хозяйств	Gen.Plur	_	_	_	_
хозяйство	_	N.Neut.Inan	B1	LM	2	хозяйства	Gen.Sing	_	_	_	_
хозяйство	_	N.Neut.Inan	B1	LM	3	хозяйство	Nom.Sing	_	_	_	_
холодильник	_	N.Masc.Inan	B1	Golosa, MiP, LM	1	холодильника	Gen.Sing	_	_	_	_
холодильник	_	N.Masc.Inan	B1	Golosa, MiP, LM	2	холодильник	Acc.Sing	_	_	_	_
холодильник	_	N.Masc.Inan	B1	Golosa, MiP, LM	3	холодильнике	Loc.Sing	_	_	_	_
хотеться	_	V	B1	Golosa, LM	1	хотелось	Neut.Sing.Past	_	_	_	_
хотеться	_	V	B1	Golosa, LM	2	хочется	Sing.3.Pres/Fut	_	_	_	_
храм	_	N.Masc.Inan	B1	LM	1	храм	Acc.Sing	_	_	_	_
храм	_	N.Masc.Inan	B1	LM	2	храмы	Acc.Plur	_	_	_	_
храм	_	N.Masc.Inan	B1	LM	3	храму	Dat.Sing	_	_	_	_
художественный	_	A	B1	Golosa, LM	1	художественных	Gen.Plur	_	_	_	_
художественный	_	A	B1	Golosa, LM	2	художественной	Gen.Fem.Sing	_	_	_	_
художественный	_	A	B1	Golosa, LM	3	художественного	Gen.Neut.Sing	_	_	_	_
худой	_	A	B1	LM	1	худой	Nom.Masc.Sing	_	_	_	_
худой	_	A	B1	LM	2	худо	Neut.Sing	_	_	_	_
худой	_	A	B1	LM	3	худая	Nom.Fem.Sing	_	_	_	_
целоваться	_	V	B1	LM	1	целуются	Plur.3.Pres/Fut	_	_	_	_
целоваться	_	V	B1	LM	2	целуется	Sing.3.Pres/Fut	_	_	_	_
целоваться	_	V	B1	LM	3	целоваться	Inf	_	_	_	_
цель	_	N.Fem.Inan	B1	LM	1	целью	Ins.Sing	_	_	_	_
цель	_	N.Fem.Inan	B1	LM	2	цель	Nom.Sing	_	_	_	_
цель	_	N.Fem.Inan	B1	LM	3	цели	Gen.Sing	_	_	_	_
ценный	_	A	B1	LM	1	ценными	Ins.Plur	_	_	_	_
ценный	_	A	B1	LM	2	ценных	Gen.Plur	_	_	_	_
ценный	_	A	B1	LM	3	ценные	Nom.Plur	_	_	_	_
церковь	_	N.Fem.Inan	B1	Golosa, LM	1	церкви	Gen.Sing	_	_	_	_
церковь	_	N.Fem.Inan	B1	Golosa, LM	2	церковь	Nom.Sing	_	_	_	_
церковь	_	N.Fem.Inan	B1	Golosa, LM	3	церковью	Ins.Sing	_	_	_	_
человечество	_	N.Neut.Inan	B1	LM	1	человечества	Gen.Sing	_	_	_	_
человечество	_	N.Neut.Inan	B1	LM	2	человечество	Nom.Sing	_	_	_	_
человечество	_	N.Neut.Inan	B1	LM	3	человечеством	Ins.Sing	_	_	_	_
чемодан	_	N.Masc.Inan	B1	Golosa, MiP, LM	1	чемодан	Acc.Sing	_	_	_	_
чемодан	_	N.Masc.Inan	B1	Golosa, MiP, LM	2	чемодане	Loc.Sing	_	_	_	_
чемодан	_	N.Masc.Inan	B1	Golosa, MiP, LM	3	чемоданом	Ins.Sing	_	_	_	_
чемпионат	_	N.Masc.Inan	B1	LM	1	чемпионата	Gen.Sing	_	_	_	_
чемпионат	_	N.Masc.Inan	B1	LM	2	чемпионате	Loc.Sing	_	_	_	_
чемпионат	_	N.Masc.Inan	B1	LM	3	чемпионат	Acc.Sing	_	_	_	_
член	_	N.Masc.Anim	B1	LM	1	членов	Gen.Plur	_	_	_	_
член	_	N.Masc.Anim	B1	LM	2	члены	Nom.Plur	_	_	_	_
член	_	N.Masc.Anim	B1	LM	3	член	Nom.Sing	_	_	_	_
чудо	_	N.Neut.Inan	B1	LM	1	чудо	Nom.Sing	_	_	_	_
чудо	_	N.Neut.Inan	B1	LM	2	чудом	Ins.Sing	_	_	_	_
чудо	_	N.Neut.Inan	B1	LM	3	чудеса	Acc.Plur	_	_	_	_
чужой	_	A	B1	LM	1	чужую	Acc.Fem.Sing	_	_	_	_
чужой	_	A	B1	LM	2	чужих	Gen.Plur	_	_	_	_
чужой	_	A	B1	LM	3	чужая	Nom.Fem.Sing	_	_	_	_
шашлык	_	N.Masc.Inan	B1	Golosa, LM	1	шашлыки	Acc.Plur	_	_	_	_
шашлык	_	N.Masc.Inan	B1	Golosa, LM	2	шашлыков	Gen.Plur	_	_	_	_
шашлык	_	N.Masc.Inan	B1	Golosa, LM	3	шашлык	Acc.Sing	_	_	_	_
шея	_	N.Fem.Inan	B1	Golosa, LM, Кс	1	шею	Acc.Sing	_	_	_	_
шея	_	N.Fem.Inan	B1	Golosa, LM, Кс	2	шее	Loc.Sing	_	_	_	_
шея	_	N.Fem.Inan	B1	Golosa, LM, Кс	3	шеи	Gen.Sing	_	_	_	_
шить	_	V	B1	Golosa, LM	1	шьют	Plur.3.Pres/Fut	_	_	_	_
шить	_	V	B1	Golosa, LM	2	шили	Plur.Past	_	_	_	_
шить	_	V	B1	Golosa, LM	3	шьёт	Sing.3.Pres/Fut	_	_	_	_
шляпа	_	N.Fem.Inan	B1	Golosa, LM, Кс	1	шляпу	Acc.Sing	_	_	_	_
шляпа	_	N.Fem.Inan	B1	Golosa, LM, Кс	2	шляпой	Ins.Sing	_	_	_	_
шляпа	_	N.Fem.Inan	B1	Golosa, LM, Кс	3	шляпы	Gen.Sing	_	_	_	_
шофер	_	N.Masc.Anim	B1	MiP, LM	1	шофёр	Nom.Sing	_	_	_	_
шофер	_	N.Masc.Anim	B1	MiP, LM	2	шофёром	Ins.Sing	_	_	_	_
шофер	_	N.Masc.Anim	B1	MiP, LM	3	шофёра	Acc.Sing	_	_	_	_
шум	_	N.Masc.Inan	B1	LM	1	шум	Nom.Sing	_	_	_	_
шум	_	N.Masc.Inan	B1	LM	2	шумом	Ins.Sing	_	_	_	_
шум	_	N.Masc.Inan	B1	LM	3	шума	Gen.Sing	_	_	_	_
щека	_	N.Fem.Inan	B1	LM	1	щёку	Acc.Sing	_	_	_	_
щека	_	N.Fem.Inan	B1	LM	2	щёки	Nom.Plur	_	_	_	_
щека	_	N.Fem.Inan	B1	LM	3	щеки	Gen.Sing	_	_	_	_
щетка	_	N.Fem.Inan	B1	LM	1	щётку	Acc.Sing	_	_	_	_
щетка	_	N.Fem.Inan	B1	LM	2	щёток	Gen.Plur	_	_	_	_
щетка	_	N.Fem.Inan	B1	LM	3	щёткой	Ins.Sing	_	_	_	_
экологический	_	A	B1	LM	1	экологических	Gen.Plur	_	_	_	_
экологический	_	A	B1	LM	2	экологической	Gen.Fem.Sing	_	_	_	_
экологический	_	A	B1	LM	3	экологические	Nom.Plur	_	_	_	_
экология	_	N.Fem.Inan	B1	LM	1	экологии	Gen.Sing	_	_	_	_
экология	_	N.Fem.Inan	B1	LM	2	экология	Nom.Sing	_	_	_	_
экология	_	N.Fem.Inan	B1	LM	3	экологией	Ins.Sing	_	_	_	_
экономить	_	V	B1	LM	1	экономить	Inf	_	_	_	_
экономить	_	V	B1	LM	2	экономит	Sing.3.Pres/Fut	_	_	_	_
экономить	_	V	B1	LM	3	экономят	Plur.3.Pres/Fut	_	_	_	_
экспедиция	_	N.Fem.Inan	B1	LM	1	экспедиции	Gen.Sing	_	_	_	_
экспедиция	_	N.Fem.Inan	B1	LM	2	экспедиция	Nom.Sing	_	_	_	_
экспедиция	_	N.Fem.Inan	B1	LM	3	экспедиций	Gen.Plur	_	_	_	_
эксперимент	_	N.Masc.Inan	B1	LM	1	эксперимента	Gen.Sing	_	_	_	_
эксперимент	_	N.Masc.Inan	B1	LM	2	эксперименте	Loc.Sing	_	_	_	_
эксперимент	_	N.Masc.Inan	B1	LM	3	экспериментов	Gen.Plur	_	_	_	_
экспорт	_	N.Masc.Inan	B1	MiP, LM	1	экспорта	Gen.Sing	_	_	_	_
экспорт	_	N.Masc.Inan	B1	MiP, LM	2	экспорте	Loc.Sing	_	_	_	_
экспорт	_	N.Masc.Inan	B1	MiP, LM	3	экспорт	Nom.Sing	_	_	_	_
электричество	_	N.Neut.Inan	B1	LM	1	электричество	Acc.Sing	_	_	_	_
