Lemma	Eng Gloss	POS	Level	Word source	Ex. ID	Form 	Analysis	Example Sentence	Translation	Reference	Topic(s)
малыш	_	N.Masc.Anim	B2	LM	3	малышу	Dat.Sing	_	_	_	_
мандарин	_	N.Masc.Inan	B2	LM	1	мандарины	Acc.Plur	_	_	_	_
маргарин	_	N.Masc.Inan	B2	LM	1	маргарин	Nom.Sing	_	_	_	_
махнуть	_	V	B2	LM	1	махнул	Masc.Sing.Past	_	_	_	_
махнуть	_	V	B2	LM	2	махнула	Fem.Sing.Past	_	_	_	_
махнуть	_	V	B2	LM	3	махнёт	Sing.3.Pres/Fut	_	_	_	_
марокканец	_	N.Masc.Anim	B2	LM	1	марокканцы	Nom.Plur	_	_	_	_
марокканец	_	N.Masc.Anim	B2	LM	2	марокканцами	Ins.Plur	_	_	_	_
марокканец	_	N.Masc.Anim	B2	LM	3	марокканцам	Dat.Plur	_	_	_	_
мастерская	_	N.Fem.Inan	B2	LM	1	мастерскую	Acc.Sing	_	_	_	_
мастерская	_	N.Fem.Inan	B2	LM	2	мастерской	Loc.Sing	_	_	_	_
мастерская	_	N.Fem.Inan	B2	LM	3	мастерских	Gen.Plur	_	_	_	_
материал	_	N.Masc.Inan	B2	LM	1	материалов	Gen.Plur	_	_	_	_
материал	_	N.Masc.Inan	B2	LM	2	материала	Gen.Sing	_	_	_	_
материал	_	N.Masc.Inan	B2	LM	3	материал	Acc.Sing	_	_	_	_
материальный	_	A	B2	LM	1	материальных	Gen.Plur	_	_	_	_
материальный	_	A	B2	LM	2	материальной	Gen.Fem.Sing	_	_	_	_
материальный	_	A	B2	LM	3	материального	Gen.Neut.Sing	_	_	_	_
матрешка	_	N.Fem.Inan	B2	LM	1	матрёшку	Acc.Sing	_	_	_	_
мафия	_	N.Fem.Inan	B2	LM	1	мафия	Nom.Sing	_	_	_	_
мафия	_	N.Fem.Inan	B2	LM	2	мафии	Gen.Sing	_	_	_	_
мерзнуть	_	V	B2	LM	1	мёрзли	Plur.Past	_	_	_	_
мерзнуть	_	V	B2	LM	2	мёрзнуть	Inf	_	_	_	_
мерзнуть	_	V	B2	LM	3	мёрзнут	Plur.3.Pres/Fut	_	_	_	_
мириться	_	V	B2	LM	1	мириться	Inf	_	_	_	_
мириться	_	V	B2	LM	2	миритесь	Plur.2.Pres/Fut	_	_	_	_
мириться	_	V	B2	LM	3	мирился	Masc.Sing.Past	_	_	_	_
мгновение	_	N.Neut.Inan	B2	LM	1	мгновение	Acc.Sing	_	_	_	_
мгновение	_	N.Neut.Inan	B2	LM	2	мгновений	Gen.Plur	_	_	_	_
мгновение	_	N.Neut.Inan	B2	LM	3	мгновениях	Loc.Plur	_	_	_	_
мгновенный	_	A	B2	LM	1	мгновенная	Nom.Fem.Sing	_	_	_	_
мгновенный	_	A	B2	LM	2	мгновенными	Ins.Plur	_	_	_	_
мгновенный	_	A	B2	LM	3	мгновенным	Ins.Neut.Sing	_	_	_	_
мед	_	N.Masc.Inan	B2	MiP, LM, Поехали	1	мёда	Gen.Sing	_	_	_	_
мед	_	N.Masc.Inan	B2	MiP, LM, Поехали	2	мёд	Nom.Sing	_	_	_	_
мед	_	N.Masc.Inan	B2	MiP, LM, Поехали	3	мёду	Dat.Sing	_	_	_	_
медаль	_	N.Fem.Inan	B2	LM	1	медали	Acc.Plur	_	_	_	_
медаль	_	N.Fem.Inan	B2	LM	2	медалью	Ins.Sing	_	_	_	_
медаль	_	N.Fem.Inan	B2	LM	3	медаль	Acc.Sing	_	_	_	_
междометие	_	N.Neut.Inan	B2	LM	1	междометием	Ins.Sing	_	_	_	_
мексиканец	_	N.Masc.Anim	B2	LM, Поехали	1	мексиканца	Gen.Sing	_	_	_	_
мексиканец	_	N.Masc.Anim	B2	LM, Поехали	2	мексиканцев	Gen.Plur	_	_	_	_
мелкий	_	A	B2	LM	1	мелких	Gen.Plur	_	_	_	_
мелкий	_	A	B2	LM	2	мелкими	Ins.Plur	_	_	_	_
мелкий	_	A	B2	LM	3	мелкие	Nom.Plur	_	_	_	_
мелодрама	_	N.Fem.Inan	B2	Golosa, LM	1	мелодрамы	Gen.Sing	_	_	_	_
мелодрама	_	N.Fem.Inan	B2	Golosa, LM	2	мелодрамами	Ins.Plur	_	_	_	_
мелодрама	_	N.Fem.Inan	B2	Golosa, LM	3	мелодрама	Nom.Sing	_	_	_	_
мелочь	_	N.Fem.Inan	B2	LM	1	мелочь	Nom.Sing	_	_	_	_
мелочь	_	N.Fem.Inan	B2	LM	2	мелочей	Gen.Plur	_	_	_	_
мелочь	_	N.Fem.Inan	B2	LM	3	мелочи	Nom.Plur	_	_	_	_
мемуары	_	N.Inan	B2	LM	1	мемуары	Nom.Plur	_	_	_	_
мемуары	_	N.Inan	B2	LM	2	мемуаров	Gen.Plur	_	_	_	_
мемуары	_	N.Inan	B2	LM	3	мемуарах	Loc.Plur	_	_	_	_
молиться	_	V	B2	LM	1	молиться	Inf	_	_	_	_
молиться	_	V	B2	LM	2	молится	Sing.3.Pres/Fut	_	_	_	_
молиться	_	V	B2	LM	3	молился	Masc.Sing.Past	_	_	_	_
молодеть	_	V	B2	LM	1	молодеет	Sing.3.Pres/Fut	_	_	_	_
местный	_	A	B2	LM	1	местного	Gen.Neut.Sing	_	_	_	_
местный	_	A	B2	LM	2	местные	Nom.Plur	_	_	_	_
местный	_	A	B2	LM	3	местных	Gen.Plur	_	_	_	_
металлический	_	A	B2	LM	1	металлическую	Acc.Fem.Sing	_	_	_	_
металлический	_	A	B2	LM	2	металлическими	Ins.Plur	_	_	_	_
металлический	_	A	B2	LM	3	металлический	Nom.Masc.Sing	_	_	_	_
метель	_	N.Fem.Inan	B2	LM	1	метель	Nom.Sing	_	_	_	_
метель	_	N.Fem.Inan	B2	LM	2	метелях	Loc.Plur	_	_	_	_
метель	_	N.Fem.Inan	B2	LM	3	метелями	Ins.Plur	_	_	_	_
метод	_	N.Masc.Inan	B2	LM	1	методов	Gen.Plur	_	_	_	_
метод	_	N.Masc.Inan	B2	LM	2	методы	Nom.Plur	_	_	_	_
метод	_	N.Masc.Inan	B2	LM	3	метод	Nom.Sing	_	_	_	_
мех	_	N.Masc.Inan	B2	Golosa, LM	1	меху	Loc.Sing	_	_	_	_
мех	_	N.Masc.Inan	B2	Golosa, LM	2	меха	Nom.Plur	_	_	_	_
меценат	_	N.Masc.Anim	B2	LM	1	меценатом	Ins.Sing	_	_	_	_
меценат	_	N.Masc.Anim	B2	LM	2	меценату	Dat.Sing	_	_	_	_
мешок	_	N.Masc.Inan	B2	LM	1	мешок	Acc.Sing	_	_	_	_
мешок	_	N.Masc.Inan	B2	LM	2	мешке	Loc.Sing	_	_	_	_
мешок	_	N.Masc.Inan	B2	LM	3	мешка	Gen.Sing	_	_	_	_
минеральный	_	A	B2	LM	1	минеральными	Ins.Plur	_	_	_	_
минеральный	_	A	B2	LM	2	минеральной	Gen.Fem.Sing	_	_	_	_
минеральный	_	A	B2	LM	3	минеральных	Gen.Plur	_	_	_	_
минимальный	_	A	B2	LM	1	минимальным	Ins.Masc.Sing	_	_	_	_
минимальный	_	A	B2	LM	2	минимальный	Nom.Masc.Sing	_	_	_	_
минимальный	_	A	B2	LM	3	минимальная	Nom.Fem.Sing	_	_	_	_
минимум	_	N.Masc.Inan	B2	LM	1	минимум	Nom.Sing	_	_	_	_
минимум	_	N.Masc.Inan	B2	LM	2	минимума	Gen.Sing	_	_	_	_
минимум	_	N.Masc.Inan	B2	LM	3	минимуму	Dat.Sing	_	_	_	_
министерство	_	N.Neut.Inan	B2	LM	1	министерств	Gen.Plur	_	_	_	_
министерство	_	N.Neut.Inan	B2	LM	2	министерства	Gen.Sing	_	_	_	_
министерство	_	N.Neut.Inan	B2	LM	3	министерство	Nom.Sing	_	_	_	_
мстить	_	V	B2	LM	1	мщу	Sing.1.Pres/Fut	_	_	_	_
мстить	_	V	B2	LM	2	мстят	Plur.3.Pres/Fut	_	_	_	_
мстить	_	V	B2	LM	3	мстить	Inf	_	_	_	_
мировоззрение	_	N.Neut.Inan	B2	LM	1	мировоззрения	Gen.Sing	_	_	_	_
мировоззрение	_	N.Neut.Inan	B2	LM	2	мировоззрение	Acc.Sing	_	_	_	_
мировоззрение	_	N.Neut.Inan	B2	LM	3	мировоззрению	Dat.Sing	_	_	_	_
миролюбивый	_	A	B2	LM	1	миролюбивыми	Ins.Plur	_	_	_	_
миролюбивый	_	A	B2	LM	2	миролюбивый	Nom.Masc.Sing	_	_	_	_
миролюбивый	_	A	B2	LM	3	миролюбивая	Nom.Fem.Sing	_	_	_	_
мода	_	N.Fem.Inan	B2	Golosa, MiP, LM	1	моды	Gen.Sing	_	_	_	_
мода	_	N.Fem.Inan	B2	Golosa, MiP, LM	2	мода	Nom.Sing	_	_	_	_
мода	_	N.Fem.Inan	B2	Golosa, MiP, LM	3	моде	Dat.Sing	_	_	_	_
мозг	_	N.Masc.Inan	B2	LM	1	мозга	Gen.Sing	_	_	_	_
мозг	_	N.Masc.Inan	B2	LM	2	мозг	Nom.Sing	_	_	_	_
мозг	_	N.Masc.Inan	B2	LM	3	мозгу	Loc.Sing	_	_	_	_
мчаться	_	V	B2	LM	1	мчался	Masc.Sing.Past	_	_	_	_
мчаться	_	V	B2	LM	2	мчатся	Plur.3.Pres/Fut	_	_	_	_
мчаться	_	V	B2	LM	3	мчится	Sing.3.Pres/Fut	_	_	_	_
молния	_	N.Fem.Inan	B2	LM	1	молния	Nom.Sing	_	_	_	_
молния	_	N.Fem.Inan	B2	LM	2	молнии	Gen.Sing	_	_	_	_
молния	_	N.Fem.Inan	B2	LM	3	молний	Gen.Plur	_	_	_	_
мыслить	_	V	B2	LM	1	мыслить	Inf	_	_	_	_
мыслить	_	V	B2	LM	2	мыслит	Sing.3.Pres/Fut	_	_	_	_
мыслить	_	V	B2	LM	3	мыслят	Plur.3.Pres/Fut	_	_	_	_
молчаливый	_	A	B2	LM	1	молчаливый	Nom.Masc.Sing	_	_	_	_
молчаливый	_	A	B2	LM	2	молчаливые	Nom.Plur	_	_	_	_
молчаливый	_	A	B2	LM	3	молчаливую	Acc.Fem.Sing	_	_	_	_
моментальный	_	A	B2	LM	1	моментальным	Dat.Plur	_	_	_	_
монгол	_	N.Masc.Anim	B2	LM	1	монголы	Nom.Plur	_	_	_	_
монолог	_	N.Masc.Inan	B2	LM	1	монолог	Acc.Sing	_	_	_	_
монолог	_	N.Masc.Inan	B2	LM	2	монологах	Loc.Plur	_	_	_	_
монолог	_	N.Masc.Inan	B2	LM	3	монологи	Nom.Plur	_	_	_	_
моральный	_	A	B2	LM	1	моральных	Gen.Plur	_	_	_	_
моральный	_	A	B2	LM	2	моральную	Acc.Fem.Sing	_	_	_	_
моральный	_	A	B2	LM	3	моральной	Gen.Fem.Sing	_	_	_	_
морковь	_	N.Fem.Inan	B2	Golosa, LM, Поехали	1	морковь	Nom.Sing	_	_	_	_
морковь	_	N.Fem.Inan	B2	Golosa, LM, Поехали	2	морковью	Ins.Sing	_	_	_	_
морозный	_	A	B2	LM	1	морозный	Inan.Acc.Masc.Sing	_	_	_	_
морозный	_	A	B2	LM	2	морозного	Gen.Neut.Sing	_	_	_	_
морозный	_	A	B2	LM	3	морозно	Neut.Sing	_	_	_	_
морщина	_	N.Fem.Inan	B2	LM	1	морщины	Nom.Plur	_	_	_	_
морщина	_	N.Fem.Inan	B2	LM	2	морщин	Gen.Plur	_	_	_	_
морщина	_	N.Fem.Inan	B2	LM	3	морщинами	Ins.Plur	_	_	_	_
мотор	_	N.Masc.Inan	B2	LM	1	мотора	Gen.Sing	_	_	_	_
мотор	_	N.Masc.Inan	B2	LM	2	мотор	Nom.Sing	_	_	_	_
мотор	_	N.Masc.Inan	B2	LM	3	моторов	Gen.Plur	_	_	_	_
мотоцикл	_	N.Masc.Inan	B2	LM	1	мотоцикл	Nom.Sing	_	_	_	_
мотоцикл	_	N.Masc.Inan	B2	LM	2	мотоциклы	Acc.Plur	_	_	_	_
мощный	_	A	B2	LM	1	мощные	Nom.Plur	_	_	_	_
мощный	_	A	B2	LM	2	мощный	Nom.Masc.Sing	_	_	_	_
мощный	_	A	B2	LM	3	мощным	Ins.Masc.Sing	_	_	_	_
мрамор	_	N.Masc.Inan	B2	LM	1	мрамором	Ins.Sing	_	_	_	_
мрамор	_	N.Masc.Inan	B2	LM	2	мрамор	Nom.Sing	_	_	_	_
мрачный	_	A	B2	LM	1	мрачный	Nom.Masc.Sing	_	_	_	_
мрачный	_	A	B2	LM	2	мрачным	Ins.Masc.Sing	_	_	_	_
мрачный	_	A	B2	LM	3	мрачная	Nom.Fem.Sing	_	_	_	_
мяукать	_	A	B2	LM	1	мяукающую	Acc.Fem.Sing	_	_	_	_
мяукать	_	V	B2	LM	2	мяукают	Plur.3.Pres/Fut	_	_	_	_
мяукать	_	V	B2	LM	3	мяукал	Masc.Sing.Past	_	_	_	_
мудрый	_	A	B2	LM	1	мудрый	Nom.Masc.Sing	_	_	_	_
мудрый	_	A	B2	LM	2	мудрые	Nom.Plur	_	_	_	_
мудрый	_	A	B2	LM	3	мудрая	Nom.Fem.Sing	_	_	_	_
мусор	_	N.Masc.Inan	B2	LM	1	мусора	Gen.Sing	_	_	_	_
мусор	_	N.Masc.Inan	B2	LM	2	мусор	Acc.Sing	_	_	_	_
мусор	_	N.Masc.Inan	B2	LM	3	мусором	Ins.Sing	_	_	_	_
мусоропровод	_	N.Masc.Inan	B2	LM	1	мусоропровода	Gen.Sing	_	_	_	_
мусоропровод	_	N.Masc.Inan	B2	LM	2	мусоропровод	Nom.Sing	_	_	_	_
мусульманин	_	N.Masc.Anim	B2	LM	1	мусульмане	Nom.Plur	_	_	_	_
мусульманин	_	N.Masc.Anim	B2	LM	2	мусульманами	Ins.Plur	_	_	_	_
мусульманин	_	N.Masc.Anim	B2	LM	3	мусульман	Acc.Plur	_	_	_	_
мусульманство	_	N.Neut.Inan	B2	LM	1	мусульманство	Acc.Sing	_	_	_	_
муха	_	N.Fem.Anim	B2	LM	1	муха	Nom.Sing	_	_	_	_
муха	_	N.Fem.Anim	B2	LM	2	мухи	Nom.Plur	_	_	_	_
муха	_	N.Fem.Anim	B2	LM	3	мухами	Ins.Plur	_	_	_	_
набирать	_	V	B2	Golosa, LM	1	набирать	Inf	_	_	_	_
набирать	_	V	B2	Golosa, LM	2	набирает	Sing.3.Pres/Fut	_	_	_	_
набирать	_	V	B2	Golosa, LM	3	набирал	Masc.Sing.Past	_	_	_	_
наврать	_	V	B2	LM	1	наврать	Inf	_	_	_	_
мышь	_	N.Fem.Anim	B2	Golosa, LM	1	мыши	Nom.Plur	_	_	_	_
мышь	_	N.Fem.Anim	B2	Golosa, LM	2	мышей	Gen.Plur	_	_	_	_
мышь	_	N.Fem.Anim	B2	Golosa, LM	3	мышь	Nom.Sing	_	_	_	_
наговориться	_	V	B2	LM	1	наговориться	Inf	_	_	_	_
наговориться	_	V	B2	LM	2	наговорились	Plur.Past	_	_	_	_
набережная	_	N.Fem.Inan	B2	LM	1	набережной	Dat.Sing	_	_	_	_
набережная	_	N.Fem.Inan	B2	LM	2	набережную	Acc.Sing	_	_	_	_
набережная	_	N.Fem.Inan	B2	LM	3	набережная	Nom.Sing	_	_	_	_
наблюдательный	_	A	B2	LM	1	наблюдательных	Gen.Plur	_	_	_	_
наблюдательный	_	A	B2	LM	2	наблюдательный	Inan.Acc.Masc.Sing	_	_	_	_
наблюдательный	_	A	B2	LM	3	наблюдательными	Ins.Plur	_	_	_	_
наводнение	_	N.Neut.Inan	B2	LM	1	наводнения	Gen.Sing	_	_	_	_
наводнение	_	N.Neut.Inan	B2	LM	2	наводнение	Nom.Sing	_	_	_	_
наводнение	_	N.Neut.Inan	B2	LM	3	наводнении	Loc.Sing	_	_	_	_
наволочка	_	N.Fem.Inan	B2	LM	1	наволочки	Nom.Plur	_	_	_	_
наволочка	_	N.Fem.Inan	B2	LM	2	наволочек	Gen.Plur	_	_	_	_
использоваться	_	V	B2	LM	1	используются	Plur.3.Pres/Fut	_	_	_	_
использоваться	_	V	B2	LM	2	используется	Sing.3.Pres/Fut	_	_	_	_
использоваться	_	V	B2	LM	3	использовался	Masc.Sing.Past	_	_	_	_
отличаться	_	V	B2	LM	1	отличается	Sing.3.Pres/Fut	_	_	_	_
отличаться	_	V	B2	LM	2	отличаются	Plur.3.Pres/Fut	_	_	_	_
отличаться	_	V	B2	LM	3	отличались	Plur.Past	_	_	_	_
считаться	_	V	B2	LM	1	считается	Sing.3.Pres/Fut	_	_	_	_
считаться	_	V	B2	LM	2	считаются	Plur.3.Pres/Fut	_	_	_	_
считаться	_	V	B2	LM	3	считаться	Inf	_	_	_	_
глядеть	_	V	B2	LM	1	глядя	Pres/Fut	_	_	_	_
глядеть	_	V	B2	LM	2	глядел	Masc.Sing.Past	_	_	_	_
глядеть	_	V	B2	LM	3	глядит	Sing.3.Pres/Fut	_	_	_	_
надпись	_	N.Fem.Inan	B2	LM	1	надписью	Ins.Sing	_	_	_	_
надпись	_	N.Fem.Inan	B2	LM	2	надпись	Nom.Sing	_	_	_	_
надпись	_	N.Fem.Inan	B2	LM	3	надписями	Ins.Plur	_	_	_	_
надоедать	_	V	B2	LM	1	надоедает	Sing.3.Pres/Fut	_	_	_	_
надоедать	_	V	B2	LM	2	надоедало	Neut.Sing.Past	_	_	_	_
надоедать	_	V	B2	LM	3	надоедали	Plur.Past	_	_	_	_
наедаться	_	V	B2	LM	1	наедается	Sing.3.Pres/Fut	_	_	_	_
нажимать	_	V	B2	Golosa, LM	1	нажимаешь	Sing.2.Pres/Fut	_	_	_	_
нажимать	_	V	B2	Golosa, LM	2	нажимали	Plur.Past	_	_	_	_
нажимать	_	V	B2	Golosa, LM	3	нажимая	Pres/Fut	_	_	_	_
наивный	_	A	B2	LM	1	наивным	Ins.Masc.Sing	_	_	_	_
наивный	_	A	B2	LM	2	наивные	Inan.Acc.Plur	_	_	_	_
наивный	_	A	B2	LM	3	наивного	Gen.Masc.Sing	_	_	_	_
найм	_	N.Masc.Inan	B2	LM	1	найма	Gen.Sing	_	_	_	_
найм	_	N.Masc.Inan	B2	LM	2	найму	Dat.Sing	_	_	_	_
наказание	_	N.Neut.Inan	B2	LM	1	наказания	Gen.Sing	_	_	_	_
наказание	_	N.Neut.Inan	B2	LM	2	наказание	Acc.Sing	_	_	_	_
наказание	_	N.Neut.Inan	B2	LM	3	наказаний	Gen.Plur	_	_	_	_
назначать	_	V	B2	LM	1	назначает	Sing.3.Pres/Fut	_	_	_	_
назначать	_	V	B2	LM	2	назначают	Plur.3.Pres/Fut	_	_	_	_
назначать	_	V	B2	LM	3	назначая	Pres/Fut	_	_	_	_
наказывать	_	V	B2	LM	1	наказывать	Inf	_	_	_	_
наказывать	_	V	B2	LM	2	наказывают	Plur.3.Pres/Fut	_	_	_	_
наказывать	_	V	B2	LM	3	наказывает	Sing.3.Pres/Fut	_	_	_	_
накапливать	_	V	B2	LM	1	накапливать	Inf	_	_	_	_
накапливать	_	V	B2	LM	2	накапливала	Fem.Sing.Past	_	_	_	_
накапливать	_	V	B2	LM	3	накапливает	Sing.3.Pres/Fut	_	_	_	_
наклеивать	_	V	B2	LM	1	наклеивать	Inf	_	_	_	_
наклеивать	_	V	B2	LM	2	наклеивали	Plur.Past	_	_	_	_
наклоняться	_	V	B2	LM	1	наклоняется	Sing.3.Pres/Fut	_	_	_	_
наклоняться	_	V	B2	LM	2	наклоняясь	Pres/Fut	_	_	_	_
наклоняться	_	V	B2	LM	3	наклоняются	Plur.3.Pres/Fut	_	_	_	_
накормить	_	V	B2	LM	1	накормить	Inf	_	_	_	_
накормить	_	A	B2	LM	2	накормлена	Fem.Sing	_	_	_	_
накормить	_	V	B2	LM	3	накормила	Fem.Sing.Past	_	_	_	_
наличный	_	A	B2	LM	1	наличной	Gen.Fem.Sing	_	_	_	_
наличный	_	A	B2	LM	2	наличных	Gen.Plur	_	_	_	_
наличный	_	A	B2	LM	3	наличными	Ins.Plur	_	_	_	_
налог	_	N.Masc.Inan	B2	LM	1	налогов	Gen.Plur	_	_	_	_
налог	_	N.Masc.Inan	B2	LM	2	налога	Gen.Sing	_	_	_	_
налог	_	N.Masc.Inan	B2	LM	3	налоги	Acc.Plur	_	_	_	_
налоговый	_	A	B2	LM	1	налоговая	Nom.Fem.Sing	_	_	_	_
налоговый	_	A	B2	LM	2	налоговой	Gen.Fem.Sing	_	_	_	_
налоговый	_	A	B2	LM	3	налоговую	Acc.Fem.Sing	_	_	_	_
наливать	_	V	B2	LM	1	наливает	Sing.3.Pres/Fut	_	_	_	_
наливать	_	V	B2	LM	2	наливают	Plur.3.Pres/Fut	_	_	_	_
наливать	_	V	B2	LM	3	наливала	Fem.Sing.Past	_	_	_	_
намачивать	_	A	B2	LM	1	намачиваемой	Gen.Fem.Sing	_	_	_	_
намерен	_	A	B2	LM	1	намерены	Plur	_	_	_	_
намерен	_	A	B2	LM	2	намерен	Masc.Sing	_	_	_	_
намерен	_	A	B2	LM	3	намерена	Fem.Sing	_	_	_	_
намерение	_	N.Neut.Inan	B2	LM	1	намерении	Loc.Sing	_	_	_	_
намерение	_	N.Neut.Inan	B2	LM	2	намерения	Nom.Plur	_	_	_	_
намерение	_	N.Neut.Inan	B2	LM	3	намерений	Gen.Plur	_	_	_	_
действовать	_	V	B2	LM	1	действовать	Inf	_	_	_	_
действовать	_	V	B2	LM	2	действует	Sing.3.Pres/Fut	_	_	_	_
действовать	_	V	B2	LM	3	действуют	Plur.3.Pres/Fut	_	_	_	_
намекать	_	V	B2	LM	1	намекает	Sing.3.Pres/Fut	_	_	_	_
намекать	_	V	B2	LM	2	намекают	Plur.3.Pres/Fut	_	_	_	_
намекать	_	V	B2	LM	3	намекало	Neut.Sing.Past	_	_	_	_
нанимать	_	V	B2	LM	1	нанимать	Inf	_	_	_	_
нанимать	_	V	B2	LM	2	нанимают	Plur.3.Pres/Fut	_	_	_	_
нанимать	_	V	B2	LM	3	нанимали	Plur.Past	_	_	_	_
нападать	_	V	B2	LM	1	нападать	Inf	_	_	_	_
нападать	_	V	B2	LM	2	нападает	Sing.3.Pres/Fut	_	_	_	_
нападать	_	V	B2	LM	3	нападаю	Sing.1.Pres/Fut	_	_	_	_
напиток	_	N.Masc.Inan	B2	LM	1	напитков	Gen.Plur	_	_	_	_
напиток	_	N.Masc.Inan	B2	LM	2	напиток	Nom.Sing	_	_	_	_
напиток	_	N.Masc.Inan	B2	LM	3	напитки	Acc.Plur	_	_	_	_
напасть	_	V	B2	LM	1	напасть	Inf	_	_	_	_
напасть	_	N.Fem.Inan	B2	LM	2	напасти	Gen.Sing	_	_	_	_
напасть	_	V	B2	LM	3	напал	Masc.Sing.Past	_	_	_	_
напряженный	_	A	B2	LM	1	напряжённая	Nom.Fem.Sing	_	_	_	_
напряженный	_	A	B2	LM	2	напряжённый	Nom.Masc.Sing	_	_	_	_
напряженный	_	A	B2	LM	3	напряжённую	Acc.Fem.Sing	_	_	_	_
напиваться	_	V	B2	LM	1	напиваться	Inf	_	_	_	_
напиваться	_	V	B2	LM	2	напивались	Plur.Past	_	_	_	_
наркоман	_	N.Masc.Anim	B2	LM	1	наркоманы	Nom.Plur	_	_	_	_
наркоман	_	N.Masc.Anim	B2	LM	2	наркоман	Nom.Sing	_	_	_	_
наркоман	_	N.Masc.Anim	B2	LM	3	наркоманов	Gen.Plur	_	_	_	_
наркомания	_	N.Fem.Inan	B2	LM	1	наркомания	Nom.Sing	_	_	_	_
наркомания	_	N.Fem.Inan	B2	LM	2	наркоманией	Ins.Sing	_	_	_	_
наркомания	_	N.Fem.Inan	B2	LM	3	наркомании	Gen.Sing	_	_	_	_
наркотик	_	N.Masc.Inan	B2	LM	1	наркотиков	Gen.Plur	_	_	_	_
наркотик	_	N.Masc.Inan	B2	LM	2	наркотики	Acc.Plur	_	_	_	_
наркотик	_	N.Masc.Inan	B2	LM	3	наркотиками	Ins.Plur	_	_	_	_
нарядный	_	A	B2	LM	1	нарядные	Nom.Plur	_	_	_	_
нарядный	_	A	B2	LM	2	нарядный	Nom.Masc.Sing	_	_	_	_
нарядный	_	A	B2	LM	3	нарядной	Loc.Fem.Sing	_	_	_	_
насекомое	_	N.Neut.Anim	B2	Golosa, LM	1	насекомых	Gen.Plur	_	_	_	_
насекомое	_	N.Neut.Anim	B2	Golosa, LM	2	насекомые	Nom.Plur	_	_	_	_
насекомое	_	N.Neut.Anim	B2	Golosa, LM	3	насекомое	Nom.Sing	_	_	_	_
насилие	_	N.Neut.Inan	B2	LM	1	насилие	Nom.Sing	_	_	_	_
насилие	_	N.Neut.Inan	B2	LM	2	насилия	Gen.Sing	_	_	_	_
насилие	_	N.Neut.Inan	B2	LM	3	насилием	Ins.Sing	_	_	_	_
наследство	_	N.Neut.Inan	B2	LM	1	наследство	Acc.Sing	_	_	_	_
наследство	_	N.Neut.Inan	B2	LM	2	наследству	Dat.Sing	_	_	_	_
наследство	_	N.Neut.Inan	B2	LM	3	наследством	Ins.Sing	_	_	_	_
нарезать	_	V	B2	LM	1	нарезать	Inf	_	_	_	_
нарезать	_	V	B2	LM	2	нарезал	Masc.Sing.Past	_	_	_	_
нарезать	_	A	B2	LM	3	нарезанный	Acc.Masc.Sing	_	_	_	_
нарушать	_	V	B2	LM	1	нарушает	Sing.3.Pres/Fut	_	_	_	_
нарушать	_	V	B2	LM	2	нарушать	Inf	_	_	_	_
нарушать	_	V	B2	LM	3	нарушая	Pres/Fut	_	_	_	_
насмотреться	_	V	B2	LM	1	насмотрелся	Masc.Sing.Past	_	_	_	_
насмотреться	_	V	B2	LM	2	насмотрелись	Plur.Past	_	_	_	_
насмотреться	_	V	B2	LM	3	насмотрелась	Fem.Sing.Past	_	_	_	_
настойчивый	_	A	B2	LM	1	настойчивые	Nom.Plur	_	_	_	_
настойчивый	_	A	B2	LM	2	настойчивых	Gen.Plur	_	_	_	_
настойчивый	_	A	B2	LM	3	настойчивым	Ins.Neut.Sing	_	_	_	_
настольный	_	A	B2	Golosa, LM	1	настольную	Acc.Fem.Sing	_	_	_	_
настольный	_	A	B2	Golosa, LM	2	настольной	Gen.Fem.Sing	_	_	_	_
настольный	_	A	B2	Golosa, LM	3	настольных	Gen.Plur	_	_	_	_
наступление	_	N.Neut.Inan	B2	LM	1	наступления	Gen.Sing	_	_	_	_
